juz,no_ayat,word_list,pos_list,level_2,level_2,joint_tag
41,40,Melihat,NNP,,,+
41,40,apa,WH,,,+
41,40,yang,SC,,,+
41,40,kamu,VB,,,+
41,40,kerjakan,VB,,,+
41,41,Sesungguhnya,RB,,,+
41,41,orang-orang,NN,,,+
41,41,yang,SC,,,+
41,41,mengingkari,VB,,,+
41,41,Al,NNP,,,+
41,41,Quran,NNP,,,+
41,41,ketika,SC,,,+
41,41,Al,NNP,,,+
41,41,Quran,NNP,,,+
41,41,itu,PR,,,+
41,41,datang,VB,,,+
41,41,kepada,IN,,,+
41,41,mereka,PRP,,,+
41,41,mereka,PRP,,,+
41,41,itu,PR,,,+
41,41,pasti,RB,,,+
41,41,akan,MD,,,+
41,41,celaka,VB,,,+
41,41,dan,CC,,,+
41,41,sesungguhnya,RB,,,+
41,41,Al,NNP,,,+
41,41,Quran,NNP,,,+
41,41,itu,PR,,,+
41,41,adalah,VB,,,+
41,41,kitab,NN,,,+
41,41,yang,SC,,,+
41,41,mulia,NNP,,,+
41,42,Yang,DT,,,+
41,42,tidak,NEG,,,+
41,42,datang,VB,,,+
41,42,kepadanya,NN,,,+
41,42,Al,NNP,,,+
41,42,Quran,NNP,,,+
41,42,kebatilan,NN,,,+
41,42,baik,JJ,,,+
41,42,dari,IN,,,+
41,42,depan,NN,,,+
41,42,maupun,CC,,,+
41,42,dari,IN,,,+
41,42,belakangnya,NN,,,+
41,42,yang,SC,,,+
41,42,diturunkan,VB,,,+
41,42,dari,IN,,,+
41,42,Rabb,NNP,,,+
41,42,Yang,NNP,,,+
41,42,Maha,NNP,,,+
41,42,Bijaksana,NNP,,,+
41,42,lagi,RB,,,+
41,42,Maha,NNP,,,+
41,42,Terpuji,NNP,,,+
41,43,Tidaklah,SC,,,+
41,43,ada,VB,,,+
41,43,yang,SC,,,+
41,43,dikatakan,VB,,,+
41,43,oleh,IN,,,+
41,43,orang-orang,NN,,,+
41,43,kafir,NN,,,+
41,43,kepadamu,NN,,,+
41,43,itu,PR,,,+
41,43,selain,IN,,,+
41,43,apa,WH,,,+
41,43,yang,SC,,,+
41,43,sesungguhnya,RB,,,+
41,43,telah,MD,,,+
41,43,dikatakan,VB,,,+
41,43,kepada,IN,,,+
41,43,rasul-rasul,NN,,,+
41,43,sebelum,SC,,,+
41,43,kamu,VB,,,+
41,43,Sesungguhnya,NNP,,,+
41,43,Rabb-mu,NNP,,,+
41,43,benar-benar,RB,,,+
41,43,mempunyai,VB,,,+
41,43,ampunan,NN,,,+
41,43,dan,CC,,,+
41,43,hukuman,NN,,,+
41,43,yang,SC,,,+
41,43,pedih,VB,,,+
41,44,Dan,CC,,,+
41,44,jikalau,SC,,,+
41,44,Kami,PRP,,,+
41,44,jadikan,VB,,,+
41,44,Al,NNP,,,+
41,44,Quran,NNP,,,+
41,44,itu,PR,,,+
41,44,suatu,CD,,,+
41,44,bacaan,NN,,,+
41,44,dalam,IN,,,+
41,44,bahasa,NN,,,+
41,44,selain,IN,,,+
41,44,Arab,NNP,,,+
41,44,tentulah,VB,,,+
41,44,mereka,PRP,,,+
41,44,mengatakan,VB,,,+
41,44,Mengapa,WH,,,+
41,44,tidak,NEG,,,+
41,44,dijelaskan,VB,,,+
41,44,ayat-ayatnya,NN,,,+
41,44,Apakah,NNP,,,+
41,44,patut,VB,,,+
41,44,Al,NNP,,,+
41,44,Quran,NNP,,,+
41,44,dalam,IN,,,+
41,44,bahasa,NN,,,+
41,44,asing,JJ,,,+
41,44,sedang,MD,,,+
41,44,rasul,VB,,,+
41,44,adalah,VB,,,+
41,44,orang,NN,,,+
41,44,Arab,NNP,,,+
41,44,Katakanlah,NNP,,,+
41,44,Al,NNP,,,+
41,44,Quran,NNP,,,+
41,44,itu,PR,,,+
41,44,adalah,VB,,,+
41,44,petunjuk,NN,,,+
41,44,dan,CC,,,+
41,44,penawar,VB,,,+
41,44,bagi,IN,,,+
41,44,orang-orang,NN,,,+
41,44,mukmin,NN,,,+
41,44,Dan,CC,,,+
41,44,orang-orang,NN,,,+
41,44,yang,SC,,,+
41,44,tidak,NEG,,,+
41,44,beriman,NN,,,+
41,44,pada,IN,,,+
41,44,telinga,NN,,,+
41,44,mereka,PRP,,,+
41,44,ada,VB,,,+
41,44,sumbatan,NN,,,+
41,44,sedang,NN,,,+
41,44,Al,NNP,,,+
41,44,Quran,NNP,,,+
41,44,itu,PR,,,+
41,44,suatu,CD,,,+
41,44,kegelapan,NN,,,+
41,44,bagi,IN,,,+
41,44,mereka,PRP,,,+
41,44,Mereka,PRP,,,+
41,44,itu,PR,,,+
41,44,adalah,VB,,,+
41,44,seperti,IN,,,+
41,44,yang,SC,,,+
41,44,dipanggil,VB,,,+
41,44,dari,IN,,,+
41,44,tempat,NN,,,+
41,44,yang,SC,,,+
41,44,jauh,JJ,,,+
41,45,Dan,CC,,,+
41,45,sesungguhnya,RB,,,+
41,45,telah,MD,,,+
41,45,Kami,PRP,,,+
41,45,berikan,VB,,,+
41,45,kepada,IN,,,+
41,45,Musa,NNP,,,+
41,45,Taurat,NNP,,,+
41,45,lalu,CC,,,+
41,45,diperselisihkan,VB,,,+
41,45,tentang,IN,,,+
41,45,Taurat,NNP,,,+
41,45,itu,PR,,,+
41,45,Kalau,SC,,,+
41,45,tidak,NEG,,,+
41,45,ada,VB,,,+
41,45,keputusan,NN,,,+
41,45,yang,SC,,,+
41,45,telah,MD,,,+
41,45,terdahulu,JJ,,,+
41,45,dari,IN,,,+
41,45,Rabb-mu,NNP,,,+
41,45,tentulah,VB,,,+
41,45,orang-orang,NN,,,+
41,45,kafir,NN,,,+
41,45,itu,PR,,,+
41,45,sudah,MD,,,+
41,45,dibinasakan,VB,,,+
41,45,Dan,NNP,,,+
41,45,Sesungguhnya,NNP,,,+
41,45,mereka,PRP,,,+
41,45,terhadap,IN,,,+
41,45,Al,NNP,,,+
41,45,Quran,NNP,,,+
41,45,benar-benar,RB,,,+
41,45,dalam,IN,,,+
41,45,keragu-raguan,NN,,,+
41,45,yang,SC,,,+
41,45,membingungkan,VB,,,+
41,46,Barangsiapa,WH,,,+
41,46,yang,SC,,,+
41,46,mengerjakan,VB,,,+
41,46,amal,NN,,,+
41,46,yang,SC,,,+
41,46,saleh,VB,,,+
41,46,maka,SC,,,+
41,46,pahalanya,RB,,,+
41,46,untuk,SC,,,+
41,46,dirinya,VB,,,+
41,46,sendiri,NN,,,+
41,46,dan,CC,,,+
41,46,barangsiapa,SC,,,+
41,46,mengerjakan,VB,,,+
41,46,perbuatan,NN,,,+
41,46,jahat,VB,,,+
41,46,maka,SC,,,+
41,46,dosanya,RB,,,+
41,46,untuk,SC,,,+
41,46,dirinya,VB,,,+
41,46,sendiri,NN,,,+
41,46,dan,CC,,,+
41,46,sekali-kali,VB,,,+
41,46,tidaklah,NN,,,+
41,46,Rabb-mu,NNP,,,+
41,46,menganiaya,VB,,,+
41,46,hamba-hamba-Nya,NN,,,+
41,47,Kepada-Nya-lah,SC,,,+
41,47,dikembalikan,VB,,,+
41,47,pengetahuan,NN,,,+
41,47,tentang,IN,,,+
41,47,hari,NN,,,+
41,47,Kiamat,NNP,,,+
41,47,Dan,NNP,,,+
41,47,tidak,NEG,,,+
41,47,ada,VB,,,+
41,47,buah-buahan,NN,,,+
41,47,keluar,VB,,,+
41,47,dari,IN,,,+
41,47,kelopaknya,NN,,,+
41,47,dan,CC,,,+
41,47,tidak,NEG,,,+
41,47,seorang,NND,,,+
41,47,perempuanpun,SC,,,+
41,47,mengandung,VB,,,+
41,47,dan,CC,,,+
41,47,tidak,NEG,,,+
41,47,pula,RB,,,+
41,47,melahirkan,VB,,,+
41,47,melainkan,VB,,,+
41,47,dengan,IN,,,+
41,47,sepengetahuan-Nya,NN,,,+
41,47,Pada,IN,,,+
41,47,hari,NN,,,+
41,47,Tuhan,NNP,,,+
41,47,memanggil,VB,,,+
41,47,mereka,PRP,,,+
41,47,Dimanakah,NN,,,+
41,47,sekutu-sekutu-Ku,NN,,,+
41,47,itu,PR,,,+
41,47,mereka,PRP,,,+
41,47,menjawab,VB,,,+
41,47,Kami,PRP,,,+
41,47,nyatakan,VB,,,+
41,47,kepada,IN,,,+
41,47,Engkau,NNP,,,+
41,47,bahwa,SC,,,+
41,47,tidak,NEG,,,+
41,47,ada,VB,,,+
41,47,seorangpun,SC,,,+
41,47,di,IN,,,+
41,47,antara,NN,,,+
41,47,kami,PRP,,,+
41,47,yang,SC,,,+
41,47,memberi,VB,,,+
41,47,kesaksian,NN,,,+
41,47,bahwa,SC,,,+
41,47,Engkau,NNP,,,+
41,47,punya,VB,,,+
41,47,sekutu,NN,,,+
41,48,Dan,CC,,,+
41,48,hilang,VB,,,+
41,48,lenyaplah,NN,,,+
41,48,dari,IN,,,+
41,48,mereka,PRP,,,+
41,48,apa,WH,,,+
41,48,yang,SC,,,+
41,48,selalu,RB,,,+
41,48,mereka,PRP,,,+
41,48,sembah,VB,,,+
41,48,dahulu,NN,,,+
41,48,dan,CC,,,+
41,48,mereka,PRP,,,+
41,48,yakin,JJ,,,+
41,48,bahwa,SC,,,+
41,48,tidak,NEG,,,+
41,48,ada,VB,,,+
41,48,bagi,IN,,,+
41,48,mereka,PRP,,,+
41,48,satu,CD,,,+
41,48,jalan,NN,,,+
41,48,keluarpun,SC,,,+
41,49,Manusia,NNP,,,+
41,49,tidak,NEG,,,+
41,49,jemu,VB,,,+
41,49,memohon,NN,,,+
41,49,kebaikan,NN,,,+
41,49,dan,CC,,,+
41,49,jika,SC,,,+
41,49,mereka,PRP,,,+
41,49,ditimpa,NN,,,+
41,49,malapetaka,SC,,,+
41,49,dia,PRP,,,+
41,49,menjadi,VB,,,+
41,49,putus,NN,,,+
41,49,asa,NN,,,+
41,49,lagi,RB,,,+
41,49,putus,VB,,,+
41,49,harapan,NN,,,+
41,50,Dan,CC,,,+
41,50,jika,SC,,,+
41,50,Kami,PRP,,,+
41,50,merasakan,VB,,,+
41,50,kepadanya,RB,,,+
41,50,sesuatu,CD,,,+
41,50,rahmat,NN,,,+
41,50,dari,IN,,,+
41,50,Kami,PRP,,,+
41,50,sesudah,SC,,,+
41,50,dia,PRP,,,+
41,50,ditimpa,NN,,,+
41,50,kesusahan,NN,,,+
41,50,pastilah,NN,,,+
41,50,dia,PRP,,,+
41,50,berkata,VB,,,+
41,50,Ini,PR,,,+
41,50,adalah,VB,,,+
41,50,hakku,NN,,,+
41,50,dan,CC,,,+
41,50,aku,NN,,,+
41,50,tidak,NEG,,,+
41,50,yakin,JJ,,,+
41,50,bahwa,SC,,,+
41,50,hari,NN,,,+
41,50,Kiamat,NNP,,,+
41,50,itu,PR,,,+
41,50,akan,MD,,,+
41,50,datang,VB,,,+
41,50,Dan,NNP,,,+
41,50,jika,SC,,,+
41,50,aku,VB,,,+
41,50,dikembalikan,VB,,,+
41,50,kepada,IN,,,+
41,50,Tuhanku,NNP,,,+
41,50,maka,SC,,,+
41,50,sesungguhnya,RB,,,+
41,50,aku,VB,,,+
41,50,akan,MD,,,+
41,50,memperoleh,VB,,,+
41,50,kebaikan,VB,,,+
41,50,pada,IN,,,+
41,50,sisi-Nya,NN,,,+
41,50,Maka,NNP,,,+
41,50,Kami,NNP,,,+
41,50,benar-benar,RB,,,+
41,50,akan,MD,,,+
41,50,memberitakan,VB,,,+
41,50,kepada,IN,,,+
41,50,orang-orang,NN,,,+
41,50,kafir,NN,,,+
41,50,apa,WH,,,+
41,50,yang,SC,,,+
41,50,telah,MD,,,+
41,50,mereka,PRP,,,+
41,50,kerjakan,VB,,,+
41,50,dan,CC,,,+
41,50,akan,MD,,,+
41,50,Kami,PRP,,,+
41,50,rasakan,VB,,,+
41,50,kepada,IN,,,+
41,50,mereka,PRP,,,+
41,50,azab,VB,,,+
41,50,yang,SC,,,+
41,50,keras,JJ,,,+
41,51,Dan,CC,,,+
41,51,apabila,SC,,,+
41,51,Kami,PRP,,,+
41,51,memberikan,VB,,,+
41,51,nikmat,NN,,,+
41,51,kepada,IN,,,+
41,51,manusia,NN,,,+
41,51,ia,PRP,,,+
41,51,berpaling,NN,,,+
41,51,dan,CC,,,+
41,51,menjauhkan,VB,,,+
41,51,diri,NN,,,+
41,51,tetapi,CC,,,+
41,51,apabila,SC,,,+
41,51,ia,PRP,,,+
41,51,ditimpa,NN,,,+
41,51,malapetaka,NN,,,+
41,51,maka,SC,,,+
41,51,ia,PRP,,,+
41,51,banyak,CD,,,+
41,51,berdoa,NN,,,+
41,52,Katakanlah,NNP,,,+
41,52,Bagaimana,NNP,,,+
41,52,pendapatmu,VB,,,+
41,52,jika,SC,,,+
41,52,Al,NNP,,,+
41,52,Quran,NNP,,,+
41,52,itu,PR,,,+
41,52,datang,VB,,,+
41,52,dari,IN,,,+
41,52,sisi,NN,,,+
41,52,Allah,NNP,,,+
41,52,kemudian,CC,,,+
41,52,kamu,NN,,,+
41,52,mengingkarinya,NN,,,+
41,52,Siapakah,NNP,,,+
41,52,yang,SC,,,+
41,52,lebih,RB,,,+
41,52,sesat,VB,,,+
41,52,daripada,IN,,,+
41,52,orang,NN,,,+
41,52,yang,SC,,,+
41,52,selalu,RB,,,+
41,52,berada,VB,,,+
41,52,dalam,IN,,,+
41,52,penyimpangan,NN,,,+
41,52,yang,SC,,,+
41,52,jauh,JJ,,,+
41,53,Kami,PRP,,,+
41,53,akan,MD,,,+
41,53,memperlihatkan,VB,,,+
41,53,kepada,IN,,,+
41,53,mereka,PRP,,,+
41,53,tanda-tanda,VB,,,+
41,53,kekuasaan,NN,,,+
41,53,Kami,PRP,,,+
41,53,di,IN,,,+
41,53,segala,CD,,,+
41,53,wilayah,NN,,,+
41,53,bumi,NN,,,+
41,53,dan,CC,,,+
41,53,pada,IN,,,+
41,53,diri,NN,,,+
41,53,mereka,PRP,,,+
41,53,sendiri,NN,,,+
41,53,hingga,IN,,,+
41,53,jelas,JJ,,,+
41,53,bagi,IN,,,+
41,53,mereka,PRP,,,+
41,53,bahwa,SC,,,+
41,53,Al,NNP,,,+
41,53,Quran,NNP,,,+
41,53,itu,PR,,,+
41,53,adalah,VB,,,+
41,53,benar,JJ,,,+
41,53,Tiadakah,NNP,,,+
41,53,cukup,RB,,,+
41,53,bahwa,SC,,,+
41,53,sesungguhnya,RB,,,+
41,53,Tuhanmu,NNP,,,+
41,53,menjadi,VB,,,+
41,53,saksi,NN,,,+
41,53,atas,IN,,,+
41,53,segala,CD,,,+
41,53,sesuatu,CD,,,+
41,54,Ingatlah,NN,,,+
41,54,bahwa,SC,,,+
41,54,sesungguhnya,RB,,,+
41,54,mereka,PRP,,,+
41,54,adalah,VB,,,+
41,54,dalam,IN,,,+
41,54,keraguan,NN,,,+
41,54,tentang,IN,,,+
41,54,pertemuan,NN,,,+
41,54,dengan,IN,,,+
41,54,Tuhan,NN,,,+
41,54,mereka,PRP,,,+
41,54,Ingatlah,NNP,,,+
41,54,bahwa,SC,,,+
41,54,sesungguhnya,RB,,,+
41,54,Dia,NNP,,,+
41,54,Maha,NNP,,,+
41,54,Meliputi,NNP,,,+
41,54,segala,CD,,,+
41,54,sesuatu,CD,,,+
42,1,Haa,NNP,,,+
42,1,Miim,NNP,,,+
42,2,Ain,NNP,,,+
42,2,Siin,NNP,,,+
42,2,Qaaf,NNP,,,+
42,3,Demikianlah,NNP,,,+
42,3,Allah,NNP,,,+
42,3,Yang,NNP,,,+
42,3,Maha,NNP,,,+
42,3,Perkasa,NNP,,,+
42,3,lagi,RB,,,+
42,3,Maha,NNP,,,+
42,3,Bijaksana,NNP,,,+
42,3,mewahyukan,VB,,,+
42,3,kepada,IN,,,+
42,3,kamu,NN,,,+
42,3,dan,CC,,,+
42,3,kepada,IN,,,+
42,3,orang-orang,NN,,,+
42,3,sebelum,SC,,,+
42,3,kamu,VB,,,+
42,4,Kepunyaan-Nya-lah,NNP,,,+
42,4,apa,WH,,,+
42,4,yang,SC,,,+
42,4,ada,VB,,,+
42,4,di,IN,,,+
42,4,langit,NN,,,+
42,4,dan,CC,,,+
42,4,apa,WH,,,+
42,4,yang,SC,,,+
42,4,ada,VB,,,+
42,4,di,IN,,,+
42,4,bumi,NN,,,+
42,4,Dan,NNP,,,+
42,4,Dialah,NNP,,,+
42,4,yang,SC,,,+
42,4,Maha,NNP,,,+
42,4,Tinggi,NNP,,,+
42,4,lagi,RB,,,+
42,4,Maha,NN,,,+
42,4,Besar,JJ,,,+
42,5,Hampir,RB,,,+
42,5,saja,RB,,,+
42,5,langit,NN,,,+
42,5,itu,PR,,,+
42,5,pecah,VB,,,+
42,5,dari,IN,,,+
42,5,sebelah,NN,,,+
42,5,atas,IN,,,+
42,5,karena,SC,,,+
42,5,kebesaran,NN,,,+
42,5,Tuhan,NN,,,+
42,5,dan,CC,,,+
42,5,malaikat-malaikat,NN,,,+
42,5,bertasbih,RB,,,+
42,5,serta,CC,,,+
42,5,memuji,VB,,,+
42,5,Tuhan-nya,NNP,,,+
42,5,dan,CC,,,+
42,5,memohonkan,VB,,,+
42,5,ampun,SC,,,+
42,5,bagi,IN,,,+
42,5,orang-orang,NN,,,+
42,5,yang,SC,,,+
42,5,ada,VB,,,+
42,5,di,IN,,,+
42,5,bumi,NN,,,+
42,5,Ingatlah,NNP,,,+
42,5,bahwa,SC,,,+
42,5,sesungguhnya,RB,,,+
42,5,Allah,NNP,,,+
42,5,Dialah,NNP,,,+
42,5,Yang,NNP,,,+
42,5,Maha,NNP,,,+
42,5,Pengampun,NNP,,,+
42,5,lagi,RB,,,+
42,5,Penyayang,NNP,,,+
42,6,Dan,CC,,,+
42,6,orang-orang,NN,,,+
42,6,yang,SC,,,+
42,6,mengambil,VB,,,+
42,6,pelindung-pelindung,VB,,,+
42,6,selain,IN,,,+
42,6,Allah,NNP,,,+
42,6,Allah,NNP,,,+
42,6,mengawasi,VB,,,+
42,6,perbuatan,NN,,,+
42,6,mereka,PRP,,,+
42,6,dan,CC,,,+
42,6,kamu,NN,,,+
42,6,ya,NN,,,+
42,6,Muhammad,NNP,,,+
42,6,bukanlah,VB,,,+
42,6,orang,NN,,,+
42,6,yang,SC,,,+
42,6,diserahi,VB,,,+
42,6,mengawasi,NN,,,+
42,6,mereka,PRP,,,+
42,7,Demikianlah,NN,,,+
42,7,Kami,PRP,,,+
42,7,wahyukan,VB,,,+
42,7,kepadamu,NN,,,+
42,7,Al,NNP,,,+
42,7,Quran,NNP,,,+
42,7,dalam,IN,,,+
42,7,bahasa,NNP,,,+
42,7,Arab,NNP,,,+
42,7,supaya,SC,,,+
42,7,kamu,VB,,,+
42,7,memberi,VB,,,+
42,7,peringatan,NN,,,+
42,7,kepada,IN,,,+
42,7,ummul,NNP,,,+
42,7,Qura,NNP,,,+
42,7,penduduk,NN,,,+
42,7,Mekah,NNP,,,+
42,7,dan,CC,,,+
42,7,penduduk,NN,,,+
42,7,negeri-negeri,NN,,,+
42,7,sekelilingnya,NN,,,+
42,7,serta,CC,,,+
42,7,memberi,VB,,,+
42,7,peringatan,NN,,,+
42,7,pula,RB,,,+
42,7,tentang,IN,,,+
42,7,hari,NN,,,+
42,7,berkumpul,VB,,,+
42,7,kiamat,NN,,,+
42,7,yang,SC,,,+
42,7,tidak,NEG,,,+
42,7,ada,VB,,,+
42,7,keraguan,NN,,,+
42,7,padanya,NN,,,+
42,7,Segolongan,NN,,,+
42,7,masuk,VB,,,+
42,7,surga,NN,,,+
42,7,dan,CC,,,+
42,7,segolongan,NN,,,+
42,7,masuk,VB,,,+
42,7,Jahannam,NNP,,,+
42,8,Dan,CC,,,+
42,8,kalau,SC,,,+
42,8,Allah,NNP,,,+
42,8,menghendaki,VB,,,+
42,8,niscaya,NN,,,+
42,8,Allah,NNP,,,+
42,8,menjadikan,VB,,,+
42,8,mereka,PRP,,,+
42,8,satu,CD,,,+
42,8,umat,NN,,,+
42,8,saja,RB,,,+
42,8,tetapi,CC,,,+
42,8,Dia,PRP,,,+
42,8,memasukkan,VB,,,+
42,8,orang-orang,NN,,,+
42,8,yang,SC,,,+
42,8,dikehendaki-Nya,VB,,,+
42,8,ke,IN,,,+
42,8,dalam,NN,,,+
42,8,rahmat-Nya,NN,,,+
42,8,Dan,CC,,,+
42,8,orang-orang,NN,,,+
42,8,yang,SC,,,+
42,8,zalim,NN,,,+
42,8,tidak,NEG,,,+
42,8,ada,VB,,,+
42,8,bagi,IN,,,+
42,8,mereka,PRP,,,+
42,8,seorang,NND,,,+
42,8,pelindungpun,NN,,,+
42,8,dan,CC,,,+
42,8,tidak,NEG,,,+
42,8,pula,RB,,,+
42,8,seorang,NND,,,+
42,8,penolong,VB,,,+
42,9,Atau,CC,,,+
42,9,patutkah,NN,,,+
42,9,mereka,PRP,,,+
42,9,mengambil,VB,,,+
42,9,pelindung-pelindung,VB,,,+
42,9,selain,IN,,,+
42,9,Allah,NNP,,,+
42,9,Maka,NNP,,,+
42,9,Allah,NNP,,,+
42,9,Dialah,NNP,,,+
42,9,pelindung,VB,,,+
42,9,yang,SC,,,+
42,9,sebenarnya,RB,,,+
42,9,dan,CC,,,+
42,9,Dia,PRP,,,+
42,9,menghidupkan,VB,,,+
42,9,orang-orang,NN,,,+
42,9,yang,SC,,,+
42,9,mati,VB,,,+
42,9,dan,CC,,,+
42,9,Dia,PRP,,,+
42,9,adalah,VB,,,+
42,9,Maha,NNP,,,+
42,9,Kuasa,NNP,,,+
42,9,atas,IN,,,+
42,9,segala,CD,,,+
42,9,sesuatu,CD,,,+
42,10,Tentang,NN,,,+
42,10,sesuatu,PRP,,,+
42,10,apapun,SC,,,+
42,10,kamu,VB,,,+
42,10,berselisih,NN,,,+
42,10,maka,SC,,,+
42,10,putusannya,RB,,,+
42,10,terserah,JJ,,,+
42,10,kepada,IN,,,+
42,10,Allah,NNP,,,+
42,10,Yang,NNP,,,+
42,10,mempunyai,VB,,,+
42,10,sifat-sifat,NN,,,+
42,10,demikian,PR,,,+
42,10,itulah,VB,,,+
42,10,Allah,NNP,,,+
42,10,Tuhanku,NNP,,,+
42,10,Kepada-Nya,NNP,,,+
42,10,lah,RP,,,+
42,10,aku,NN,,,+
42,10,bertawakkal,JJ,,,+
42,10,dan,CC,,,+
42,10,kepada-Nya-lah,NN,,,+
42,10,aku,NN,,,+
42,10,kembali,VB,,,+
42,11,Dia,PRP,,,+
42,11,Pencipta,NN,,,+
42,11,langit,NN,,,+
42,11,dan,CC,,,+
42,11,bumi,NN,,,+
42,11,Dia,PRP,,,+
42,11,menjadikan,VB,,,+
42,11,bagi,IN,,,+
42,11,kamu,NN,,,+
42,11,dari,IN,,,+
42,11,jenis,NN,,,+
42,11,kamu,NN,,,+
42,11,sendiri,NN,,,+
42,11,pasangan-pasangan,NN,,,+
42,11,dan,CC,,,+
42,11,dari,IN,,,+
42,11,jenis,NN,,,+
42,11,binatang,NN,,,+
42,11,ternak,NN,,,+
42,11,pasangan-pasangan,NN,,,+
42,11,pula,RB,,,+
42,11,dijadikan-Nya,VB,,,+
42,11,kamu,NN,,,+
42,11,berkembang,VB,,,+
42,11,biak,VB,,,+
42,11,dengan,IN,,,+
42,11,jalan,NN,,,+
42,11,itu,PR,,,+
42,11,Tidak,NEG,,,+
42,11,ada,VB,,,+
42,11,sesuatupun,SC,,,+
42,11,yang,SC,,,+
42,11,serupa,VB,,,+
42,11,dengan,IN,,,+
42,11,Dia,NNP,,,+
42,11,dan,CC,,,+
42,11,Dialah,NNP,,,+
42,11,yang,SC,,,+
42,11,Maha,NNP,,,+
42,11,Mendengar,NNP,,,+
42,11,dan,CC,,,+
42,11,Melihat,NNP,,,+
42,12,Kepunyaan-Nya-lah,NN,,,+
42,12,perbendaharaan,NN,,,+
42,12,langit,NN,,,+
42,12,dan,CC,,,+
42,12,bumi,NN,,,+
42,12,Dia,PRP,,,+
42,12,melapangkan,VB,,,+
42,12,rezeki,VB,,,+
42,12,bagi,IN,,,+
42,12,siapa,WH,,,+
42,12,yang,SC,,,+
42,12,dikehendaki-Nya,NN,,,+
42,12,dan,CC,,,+
42,12,menyempitkannya,NN,,,+
42,12,Sesungguhnya,NNP,,,+
42,12,Dia,NNP,,,+
42,12,Maha,NNP,,,+
42,12,Mengetahui,NNP,,,+
42,12,segala,CD,,,+
42,12,sesuatu,CD,,,+
42,13,Dia,PRP,,,+
42,13,telah,MD,,,+
42,13,mensyariatkan,VB,,,+
42,13,bagi,IN,,,+
42,13,kamu,NN,,,+
42,13,tentang,IN,,,+
42,13,agama,NN,,,+
42,13,apa,WH,,,+
42,13,yang,SC,,,+
42,13,telah,MD,,,+
42,13,diwasiatkan-Nya,VB,,,+
42,13,kepada,IN,,,+
42,13,Nuh,NNP,,,+
42,13,dan,CC,,,+
42,13,apa,WH,,,+
42,13,yang,SC,,,+
42,13,telah,MD,,,+
42,13,Kami,PRP,,,+
42,13,wahyukan,VB,,,+
42,13,kepadamu,NN,,,+
42,13,dan,CC,,,+
42,13,apa,WH,,,+
42,13,yang,SC,,,+
42,13,telah,MD,,,+
42,13,Kami,PRP,,,+
42,13,wasiatkan,VB,,,+
42,13,kepada,IN,,,+
42,13,Ibrahim,NNP,,,+
42,13,Musa,NNP,,,+
42,13,dan,CC,,,+
42,13,Isa,NNP,,,+
42,13,yaitu,SC,,,+
42,13,Tegakkanlah,NN,,,+
42,13,agama,NN,,,+
42,13,dan,CC,,,+
42,13,janganlah,NN,,,+
42,13,kamu,NN,,,+
42,13,berpecah,NN,,,+
42,13,belah,NN,,,+
42,13,tentangnya,NN,,,+
42,13,Amat,NNP,,,+
42,13,berat,JJ,,,+
42,13,bagi,IN,,,+
42,13,orang-orang,NN,,,+
42,13,musyrik,NN,,,+
42,13,agama,NN,,,+
42,13,yang,SC,,,+
42,13,kamu,VB,,,+
42,13,seru,VB,,,+
42,13,mereka,PRP,,,+
42,13,kepadanya,RB,,,+
42,13,Allah,NNP,,,+
42,13,menarik,VB,,,+
42,13,kepada,IN,,,+
42,13,agama,NN,,,+
42,13,itu,PR,,,+
42,13,orang,NN,,,+
42,13,yang,SC,,,+
42,13,dikehendaki-Nya,NN,,,+
42,13,dan,CC,,,+
42,13,memberi,VB,,,+
42,13,petunjuk,VB,,,+
42,13,kepada,IN,,,+
42,13,agama-Nya,NN,,,+
42,13,orang,NN,,,+
42,13,yang,SC,,,+
42,13,kembali,VB,,,+
42,13,kepada-Nya,NN,,,+
42,14,Dan,CC,,,+
42,14,mereka,PRP,,,+
42,14,ahli,VB,,,+
42,14,kitab,NN,,,+
42,14,tidak,NEG,,,+
42,14,berpecah,VB,,,+
42,14,belah,NN,,,+
42,14,kecuali,NN,,,+
42,14,setelah,SC,,,+
42,14,datang,VB,,,+
42,14,pada,IN,,,+
42,14,mereka,PRP,,,+
42,14,ilmu,VB,,,+
42,14,pengetahuan,NN,,,+
42,14,karena,SC,,,+
42,14,kedengkian,NN,,,+
42,14,di,IN,,,+
42,14,antara,NN,,,+
42,14,mereka,PRP,,,+
42,14,Kalau,SC,,,+
42,14,tidaklah,VB,,,+
42,14,karena,SC,,,+
42,14,sesuatu,CD,,,+
42,14,ketetapan,NN,,,+
42,14,yang,SC,,,+
42,14,telah,MD,,,+
42,14,ada,VB,,,+
42,14,dari,IN,,,+
42,14,Tuhanmu,NNP,,,+
42,14,dahulunya,RB,,,+
42,14,untuk,SC,,,+
42,14,menangguhkan,VB,,,+
42,14,azab,NN,,,+
42,14,sampai,SC,,,+
42,14,kepada,IN,,,+
42,14,waktu,NN,,,+
42,14,yang,SC,,,+
42,14,ditentukan,VB,,,+
42,14,pastilah,NN,,,+
42,14,mereka,PRP,,,+
42,14,telah,MD,,,+
42,14,dibinasakan,VB,,,+
42,14,Dan,NNP,,,+
42,14,sesungguhnya,RB,,,+
42,14,orang-orang,NN,,,+
42,14,yang,SC,,,+
